VGS_V,VDS_V,Temperature_C,Width_um,Length_um,ID_mA
0.8,1.6,27,2.0,0.5,0.00412800161
1.0,1.6,27,2.0,0.5,0.0371520016
1.2,1.6,27,2.0,0.5,0.103200002
1.4,1.6,27,2.0,0.5,0.202272002
1.6,1.6,27,2.0,0.5,0.33436800200000005
1.8,1.6,27,2.0,0.5,0.499488002
0.0,1.8,27,2.0,0.5,1.81e-09
0.2,1.8,27,2.0,0.5,1.81e-09
0.4,1.8,27,2.0,0.5,1.81e-09
0.6,1.8,27,2.0,0.5,1.81e-09
0.8,1.8,27,2.0,0.5,0.00414400181
1.0,1.8,27,2.0,0.5,0.0372960018
1.2,1.8,27,2.0,0.5,0.103600002
1.4,1.8,27,2.0,0.5,0.203056002
1.6,1.8,27,2.0,0.5,0.335664002
1.8,1.8,27,2.0,0.5,0.501424002
0.0,0.0,27,2.0,1.0,1e-11
0.2,0.0,27,2.0,1.0,-0.0
0.4,0.0,27,2.0,1.0,-0.0
0.6,0.0,27,2.0,1.0,-0.0
0.8,0.0,27,2.0,1.0,-0.0
1.0,0.0,27,2.0,1.0,-0.0
1.2,0.0,27,2.0,1.0,-0.0
1.4,0.0,27,2.0,1.0,-0.0
1.6,0.0,27,2.0,1.0,-0.0
1.8,0.0,27,2.0,1.0,-0.0
0.0,0.2,27,2.0,1.0,2.1e-10
0.2,0.2,27,2.0,1.0,2.1e-10
0.4,0.2,27,2.0,1.0,2.1e-10
0.6,0.2,27,2.0,1.0,2.1e-10
0.8,0.2,27,2.0,1.0,0.00200800021
1.0,0.2,27,2.0,1.0,0.0160640002
1.2,0.2,27,2.0,1.0,0.0321280002
1.4,0.2,27,2.0,1.0,0.0481920002
1.6,0.2,27,2.0,1.0,0.0642560002
1.8,0.2,27,2.0,1.0,0.0803200002
0.0,0.4,27,2.0,1.0,4.1000000000000003e-10
0.2,0.4,27,2.0,1.0,4.1000000000000003e-10
0.4,0.4,27,2.0,1.0,4.1000000000000003e-10
0.6,0.4,27,2.0,1.0,4.1000000000000003e-10
0.8,0.4,27,2.0,1.0,0.0020160004099999997
1.0,0.4,27,2.0,1.0,0.018144000400000002
1.2,0.4,27,2.0,1.0,0.0483840004
1.4,0.4,27,2.0,1.0,0.0806400004
1.6,0.4,27,2.0,1.0,0.112896
1.8,0.4,27,2.0,1.0,0.145152
0.0,0.6,27,2.0,1.0,6.100000000000001e-10
0.2,0.6,27,2.0,1.0,6.100000000000001e-10
0.4,0.6,27,2.0,1.0,6.100000000000001e-10
0.6,0.6,27,2.0,1.0,6.100000000000001e-10
0.8,0.6,27,2.0,1.0,0.00202400061
1.0,0.6,27,2.0,1.0,0.0182160006
1.2,0.6,27,2.0,1.0,0.0506000006
1.4,0.6,27,2.0,1.0,0.0971520006
1.6,0.6,27,2.0,1.0,0.145728001
1.8,0.6,27,2.0,1.0,0.194304001
0.0,0.8,27,2.0,1.0,8.1e-10
0.2,0.8,27,2.0,1.0,8.1e-10
0.4,0.8,27,2.0,1.0,8.1e-10
0.6,0.8,27,2.0,1.0,8.1e-10
0.8,0.8,27,2.0,1.0,0.0020320008099999998
1.0,0.8,27,2.0,1.0,0.018288000800000002
1.2,0.8,27,2.0,1.0,0.0508000008
1.4,0.8,27,2.0,1.0,0.0995680008
1.6,0.8,27,2.0,1.0,0.162560001
1.8,0.8,27,2.0,1.0,0.22758400099999998
0.0,1.0,27,2.0,1.0,1.01e-09
0.2,1.0,27,2.0,1.0,1.01e-09
0.4,1.0,27,2.0,1.0,1.01e-09
0.6,1.0,27,2.0,1.0,1.01e-09
0.8,1.0,27,2.0,1.0,0.00204000101
1.0,1.0,27,2.0,1.0,0.018360001
1.2,1.0,27,2.0,1.0,0.051000001
1.4,1.0,27,2.0,1.0,0.09996000099999999
1.6,1.0,27,2.0,1.0,0.165240001
1.8,1.0,27,2.0,1.0,0.244800001
0.0,1.2,27,2.0,1.0,1.2100000000000002e-09
0.2,1.2,27,2.0,1.0,1.2100000000000002e-09
0.4,1.2,27,2.0,1.0,1.2100000000000002e-09
0.6,1.2,27,2.0,1.0,1.2100000000000002e-09
0.8,1.2,27,2.0,1.0,0.0020480012100000003
1.0,1.2,27,2.0,1.0,0.018432001200000003
1.2,1.2,27,2.0,1.0,0.0512000012
1.4,1.2,27,2.0,1.0,0.100352001
1.6,1.2,27,2.0,1.0,0.16588800099999998
1.8,1.2,27,2.0,1.0,0.24780800100000003
0.0,1.4,27,2.0,1.0,1.41e-09
0.2,1.4,27,2.0,1.0,1.41e-09
0.4,1.4,27,2.0,1.0,1.41e-09
0.6,1.4,27,2.0,1.0,1.41e-09
0.8,1.4,27,2.0,1.0,0.00205600141
1.0,1.4,27,2.0,1.0,0.0185040014
1.2,1.4,27,2.0,1.0,0.0514000014
1.4,1.4,27,2.0,1.0,0.100744001
1.6,1.4,27,2.0,1.0,0.166536001
1.8,1.4,27,2.0,1.0,0.24877600099999997
0.0,1.6,27,2.0,1.0,1.61e-09
0.2,1.6,27,2.0,1.0,1.61e-09
0.4,1.6,27,2.0,1.0,1.61e-09
0.6,1.6,27,2.0,1.0,1.61e-09
0.8,1.6,27,2.0,1.0,0.0020640016100000004
1.0,1.6,27,2.0,1.0,0.0185760016
1.2,1.6,27,2.0,1.0,0.0516000016
1.4,1.6,27,2.0,1.0,0.10113600199999999
1.6,1.6,27,2.0,1.0,0.167184002
1.8,1.6,27,2.0,1.0,0.24974400199999996
0.0,1.8,27,2.0,1.0,1.81e-09
0.2,1.8,27,2.0,1.0,1.81e-09
0.4,1.8,27,2.0,1.0,1.81e-09
0.6,1.8,27,2.0,1.0,1.81e-09
0.8,1.8,27,2.0,1.0,0.0020720018099999998
1.0,1.8,27,2.0,1.0,0.0186480018
1.2,1.8,27,2.0,1.0,0.0518000018
1.4,1.8,27,2.0,1.0,0.101528002
1.6,1.8,27,2.0,1.0,0.16783200199999998
1.8,1.8,27,2.0,1.0,0.250712002
0.0,0.0,27,5.0,0.18,1e-11
0.2,0.0,27,5.0,0.18,-0.0
0.4,0.0,27,5.0,0.18,-0.0
0.6,0.0,27,5.0,0.18,-0.0
0.8,0.0,27,5.0,0.18,-0.0
1.0,0.0,27,5.0,0.18,-0.0
1.2,0.0,27,5.0,0.18,-0.0
1.4,0.0,27,5.0,0.18,-0.0
1.6,0.0,27,5.0,0.18,-0.0
1.8,0.0,27,5.0,0.18,-0.0
0.0,0.2,27,5.0,0.18,2.1e-10
0.2,0.2,27,5.0,0.18,2.1e-10
0.4,0.2,27,5.0,0.18,2.1e-10
0.6,0.2,27,5.0,0.18,2.1e-10
0.8,0.2,27,5.0,0.18,0.0278888891
1.0,0.2,27,5.0,0.18,0.223111111
1.2,0.2,27,5.0,0.18,0.446222222
1.4,0.2,27,5.0,0.18,0.6693333340000001
1.6,0.2,27,5.0,0.18,0.892444445
1.8,0.2,27,5.0,0.18,1.11555556
0.0,0.4,27,5.0,0.18,4.1000000000000003e-10
0.2,0.4,27,5.0,0.18,4.1000000000000003e-10
0.4,0.4,27,5.0,0.18,4.1000000000000003e-10
0.6,0.4,27,5.0,0.18,4.1000000000000003e-10
0.8,0.4,27,5.0,0.18,0.0280000004
1.0,0.4,27,5.0,0.18,0.252
1.2,0.4,27,5.0,0.18,0.6719999999999999
1.4,0.4,27,5.0,0.18,1.1199999999999999
1.6,0.4,27,5.0,0.18,1.568
1.8,0.4,27,5.0,0.18,2.016
0.0,0.6,27,5.0,0.18,6.100000000000001e-10
0.2,0.6,27,5.0,0.18,6.100000000000001e-10
0.4,0.6,27,5.0,0.18,6.100000000000001e-10
0.6,0.6,27,5.0,0.18,6.100000000000001e-10
0.8,0.6,27,5.0,0.18,0.0281111117
1.0,0.6,27,5.0,0.18,0.25300000100000003
1.2,0.6,27,5.0,0.18,0.702777778
1.4,0.6,27,5.0,0.18,1.34933333
1.6,0.6,27,5.0,0.18,2.024
1.8,0.6,27,5.0,0.18,2.69866667
0.0,0.8,27,5.0,0.18,8.1e-10
0.2,0.8,27,5.0,0.18,8.1e-10
0.4,0.8,27,5.0,0.18,8.1e-10
0.6,0.8,27,5.0,0.18,8.1e-10
0.8,0.8,27,5.0,0.18,0.028222222999999998
1.0,0.8,27,5.0,0.18,0.254000001
1.2,0.8,27,5.0,0.18,0.705555556
1.4,0.8,27,5.0,0.18,1.38288889
1.6,0.8,27,5.0,0.18,2.2577777799999996
1.8,0.8,27,5.0,0.18,3.1608888900000003
0.0,1.0,27,5.0,0.18,1.01e-09
0.2,1.0,27,5.0,0.18,1.01e-09
0.4,1.0,27,5.0,0.18,1.01e-09
0.6,1.0,27,5.0,0.18,1.01e-09
0.8,1.0,27,5.0,0.18,0.0283333343
1.0,1.0,27,5.0,0.18,0.25500000100000003
1.2,1.0,27,5.0,0.18,0.708333334
1.4,1.0,27,5.0,0.18,1.38833333
1.6,1.0,27,5.0,0.18,2.2950000000000004
1.8,1.0,27,5.0,0.18,3.4
0.0,1.2,27,5.0,0.18,1.2100000000000002e-09
0.2,1.2,27,5.0,0.18,1.2100000000000002e-09
0.4,1.2,27,5.0,0.18,1.2100000000000002e-09
0.6,1.2,27,5.0,0.18,1.2100000000000002e-09
0.8,1.2,27,5.0,0.18,0.028444445699999998
1.0,1.2,27,5.0,0.18,0.256000001
1.2,1.2,27,5.0,0.18,0.711111112
1.4,1.2,27,5.0,0.18,1.39377778
1.6,1.2,27,5.0,0.18,2.3040000000000003
1.8,1.2,27,5.0,0.18,3.44177778
0.0,1.4,27,5.0,0.18,1.41e-09
0.2,1.4,27,5.0,0.18,1.41e-09
0.4,1.4,27,5.0,0.18,1.41e-09
0.6,1.4,27,5.0,0.18,1.41e-09
0.8,1.4,27,5.0,0.18,0.028555557000000002
1.0,1.4,27,5.0,0.18,0.25700000100000003
1.2,1.4,27,5.0,0.18,0.71388889
1.4,1.4,27,5.0,0.18,1.3992222200000002
1.6,1.4,27,5.0,0.18,2.313
1.8,1.4,27,5.0,0.18,3.45522222
0.0,1.6,27,5.0,0.18,1.61e-09
0.2,1.6,27,5.0,0.18,1.61e-09
0.4,1.6,27,5.0,0.18,1.61e-09
0.6,1.6,27,5.0,0.18,1.61e-09
0.8,1.6,27,5.0,0.18,0.0286666683
1.0,1.6,27,5.0,0.18,0.25800000199999995
1.2,1.6,27,5.0,0.18,0.716666668
1.4,1.6,27,5.0,0.18,1.4046666700000001
1.6,1.6,27,5.0,0.18,2.322
1.8,1.6,27,5.0,0.18,3.4686666699999997
0.0,1.8,27,5.0,0.18,1.81e-09
0.2,1.8,27,5.0,0.18,1.81e-09
0.4,1.8,27,5.0,0.18,1.81e-09
0.6,1.8,27,5.0,0.18,1.81e-09
0.8,1.8,27,5.0,0.18,0.0287777796
1.0,1.8,27,5.0,0.18,0.259000002
1.2,1.8,27,5.0,0.18,0.719444446
1.4,1.8,27,5.0,0.18,1.41011111
1.6,1.8,27,5.0,0.18,2.331
1.8,1.8,27,5.0,0.18,3.48211111
0.0,0.0,27,5.0,0.5,1e-11
0.2,0.0,27,5.0,0.5,-0.0
0.4,0.0,27,5.0,0.5,-0.0
0.6,0.0,27,5.0,0.5,-0.0
0.8,0.0,27,5.0,0.5,-0.0
1.0,0.0,27,5.0,0.5,-0.0
1.2,0.0,27,5.0,0.5,-0.0
1.4,0.0,27,5.0,0.5,-0.0
1.6,0.0,27,5.0,0.5,-0.0
1.8,0.0,27,5.0,0.5,-0.0
0.0,0.2,27,5.0,0.5,2.1e-10
0.2,0.2,27,5.0,0.5,2.1e-10
0.4,0.2,27,5.0,0.5,2.1e-10
0.6,0.2,27,5.0,0.5,2.1e-10
0.8,0.2,27,5.0,0.5,0.0100400002
1.0,0.2,27,5.0,0.5,0.0803200002
1.2,0.2,27,5.0,0.5,0.16064
1.4,0.2,27,5.0,0.5,0.24096
1.6,0.2,27,5.0,0.5,0.32128
1.8,0.2,27,5.0,0.5,0.4016
0.0,0.4,27,5.0,0.5,4.1000000000000003e-10
0.2,0.4,27,5.0,0.5,4.1000000000000003e-10
0.4,0.4,27,5.0,0.5,4.1000000000000003e-10
0.6,0.4,27,5.0,0.5,4.1000000000000003e-10
0.8,0.4,27,5.0,0.5,0.0100800004
1.0,0.4,27,5.0,0.5,0.0907200004
1.2,0.4,27,5.0,0.5,0.24192
1.4,0.4,27,5.0,0.5,0.4032
1.6,0.4,27,5.0,0.5,0.56448
1.8,0.4,27,5.0,0.5,0.72576
0.0,0.6,27,5.0,0.5,6.100000000000001e-10
0.2,0.6,27,5.0,0.5,6.100000000000001e-10
0.4,0.6,27,5.0,0.5,6.100000000000001e-10
0.6,0.6,27,5.0,0.5,6.100000000000001e-10
0.8,0.6,27,5.0,0.5,0.0101200006
1.0,0.6,27,5.0,0.5,0.0910800006
1.2,0.6,27,5.0,0.5,0.25300000100000003
1.4,0.6,27,5.0,0.5,0.485760001
1.6,0.6,27,5.0,0.5,0.728640001
1.8,0.6,27,5.0,0.5,0.971520001
0.0,0.8,27,5.0,0.5,8.1e-10
0.2,0.8,27,5.0,0.5,8.1e-10
0.4,0.8,27,5.0,0.5,8.1e-10
0.6,0.8,27,5.0,0.5,8.1e-10
0.8,0.8,27,5.0,0.5,0.010160000800000001
1.0,0.8,27,5.0,0.5,0.0914400008
1.2,0.8,27,5.0,0.5,0.254000001
1.4,0.8,27,5.0,0.5,0.49784000100000003
1.6,0.8,27,5.0,0.5,0.812800001
1.8,0.8,27,5.0,0.5,1.13792
0.0,1.0,27,5.0,0.5,1.01e-09
0.2,1.0,27,5.0,0.5,1.01e-09
0.4,1.0,27,5.0,0.5,1.01e-09
0.6,1.0,27,5.0,0.5,1.01e-09
0.8,1.0,27,5.0,0.5,0.010200001
1.0,1.0,27,5.0,0.5,0.091800001
1.2,1.0,27,5.0,0.5,0.25500000100000003
1.4,1.0,27,5.0,0.5,0.499800001
1.6,1.0,27,5.0,0.5,0.826200001
1.8,1.0,27,5.0,0.5,1.224
0.0,1.2,27,5.0,0.5,1.2100000000000002e-09
0.2,1.2,27,5.0,0.5,1.2100000000000002e-09
0.4,1.2,27,5.0,0.5,1.2100000000000002e-09
0.6,1.2,27,5.0,0.5,1.2100000000000002e-09
0.8,1.2,27,5.0,0.5,0.0102400012
1.0,1.2,27,5.0,0.5,0.09216000120000001
1.2,1.2,27,5.0,0.5,0.256000001
1.4,1.2,27,5.0,0.5,0.501760001
1.6,1.2,27,5.0,0.5,0.8294400009999999
1.8,1.2,27,5.0,0.5,1.2390400000000001
0.0,1.4,27,5.0,0.5,1.41e-09
0.2,1.4,27,5.0,0.5,1.41e-09
0.4,1.4,27,5.0,0.5,1.41e-09
0.6,1.4,27,5.0,0.5,1.41e-09
0.8,1.4,27,5.0,0.5,0.0102800014
1.0,1.4,27,5.0,0.5,0.09252000140000001
1.2,1.4,27,5.0,0.5,0.25700000100000003
1.4,1.4,27,5.0,0.5,0.503720001
1.6,1.4,27,5.0,0.5,0.8326800010000001
1.8,1.4,27,5.0,0.5,1.2438799999999999
0.0,1.6,27,5.0,0.5,1.61e-09
0.2,1.6,27,5.0,0.5,1.61e-09
0.4,1.6,27,5.0,0.5,1.61e-09
0.6,1.6,27,5.0,0.5,1.61e-09
0.8,1.6,27,5.0,0.5,0.0103200016
1.0,1.6,27,5.0,0.5,0.0928800016
1.2,1.6,27,5.0,0.5,0.25800000199999995
1.4,1.6,27,5.0,0.5,0.505680002
1.6,1.6,27,5.0,0.5,0.8359200019999999
1.8,1.6,27,5.0,0.5,1.24872
0.0,1.8,27,5.0,0.5,1.81e-09
0.2,1.8,27,5.0,0.5,1.81e-09
0.4,1.8,27,5.0,0.5,1.81e-09
0.6,1.8,27,5.0,0.5,1.81e-09
0.8,1.8,27,5.0,0.5,0.0103600018
1.0,1.8,27,5.0,0.5,0.0932400018
1.2,1.8,27,5.0,0.5,0.259000002
1.4,1.8,27,5.0,0.5,0.5076400019999999
1.6,1.8,27,5.0,0.5,0.8391600020000001
1.8,1.8,27,5.0,0.5,1.25356
0.0,0.0,27,5.0,1.0,1e-11
0.2,0.0,27,5.0,1.0,-0.0
0.4,0.0,27,5.0,1.0,-0.0
0.6,0.0,27,5.0,1.0,-0.0
0.8,0.0,27,5.0,1.0,-0.0
1.0,0.0,27,5.0,1.0,-0.0
1.2,0.0,27,5.0,1.0,-0.0
1.4,0.0,27,5.0,1.0,-0.0
1.6,0.0,27,5.0,1.0,-0.0
1.8,0.0,27,5.0,1.0,-0.0
0.0,0.2,27,5.0,1.0,2.1e-10
0.2,0.2,27,5.0,1.0,2.1e-10
0.4,0.2,27,5.0,1.0,2.1e-10
0.6,0.2,27,5.0,1.0,2.1e-10
0.8,0.2,27,5.0,1.0,0.00502000021
1.0,0.2,27,5.0,1.0,0.0401600002
1.2,0.2,27,5.0,1.0,0.0803200002
1.4,0.2,27,5.0,1.0,0.12048
1.6,0.2,27,5.0,1.0,0.16064
1.8,0.2,27,5.0,1.0,0.2008
0.0,0.4,27,5.0,1.0,4.1000000000000003e-10
0.2,0.4,27,5.0,1.0,4.1000000000000003e-10
0.4,0.4,27,5.0,1.0,4.1000000000000003e-10
0.6,0.4,27,5.0,1.0,4.1000000000000003e-10
0.8,0.4,27,5.0,1.0,0.0050400004099999994
1.0,0.4,27,5.0,1.0,0.045360000399999996
1.2,0.4,27,5.0,1.0,0.12096
1.4,0.4,27,5.0,1.0,0.2016
1.6,0.4,27,5.0,1.0,0.28224
1.8,0.4,27,5.0,1.0,0.36288
0.0,0.6,27,5.0,1.0,6.100000000000001e-10
0.2,0.6,27,5.0,1.0,6.100000000000001e-10
0.4,0.6,27,5.0,1.0,6.100000000000001e-10
0.6,0.6,27,5.0,1.0,6.100000000000001e-10
0.8,0.6,27,5.0,1.0,0.00506000061
1.0,0.6,27,5.0,1.0,0.0455400006
1.2,0.6,27,5.0,1.0,0.126500001
1.4,0.6,27,5.0,1.0,0.242880001
1.6,0.6,27,5.0,1.0,0.364320001
1.8,0.6,27,5.0,1.0,0.485760001
0.0,0.8,27,5.0,1.0,8.1e-10
0.2,0.8,27,5.0,1.0,8.1e-10
0.4,0.8,27,5.0,1.0,8.1e-10
0.6,0.8,27,5.0,1.0,8.1e-10
0.8,0.8,27,5.0,1.0,0.00508000081
1.0,0.8,27,5.0,1.0,0.0457200008
1.2,0.8,27,5.0,1.0,0.127000001
1.4,0.8,27,5.0,1.0,0.24892000100000003
1.6,0.8,27,5.0,1.0,0.406400001
1.8,0.8,27,5.0,1.0,0.568960001
0.0,1.0,27,5.0,1.0,1.01e-09
0.2,1.0,27,5.0,1.0,1.01e-09
0.4,1.0,27,5.0,1.0,1.01e-09
0.6,1.0,27,5.0,1.0,1.01e-09
0.8,1.0,27,5.0,1.0,0.005100001010000001
1.0,1.0,27,5.0,1.0,0.045900001
1.2,1.0,27,5.0,1.0,0.127500001
1.4,1.0,27,5.0,1.0,0.249900001
1.6,1.0,27,5.0,1.0,0.413100001
1.8,1.0,27,5.0,1.0,0.6120000010000001
0.0,1.2,27,5.0,1.0,1.2100000000000002e-09
0.2,1.2,27,5.0,1.0,1.2100000000000002e-09
0.4,1.2,27,5.0,1.0,1.2100000000000002e-09
0.6,1.2,27,5.0,1.0,1.2100000000000002e-09
0.8,1.2,27,5.0,1.0,0.00512000121
1.0,1.2,27,5.0,1.0,0.0460800012
1.2,1.2,27,5.0,1.0,0.128000001
1.4,1.2,27,5.0,1.0,0.25088000099999996
1.6,1.2,27,5.0,1.0,0.414720001
1.8,1.2,27,5.0,1.0,0.619520001
0.0,1.4,27,5.0,1.0,1.41e-09
0.2,1.4,27,5.0,1.0,1.41e-09
0.4,1.4,27,5.0,1.0,1.41e-09
0.6,1.4,27,5.0,1.0,1.41e-09
0.8,1.4,27,5.0,1.0,0.00514000141
1.0,1.4,27,5.0,1.0,0.04626000139999999
1.2,1.4,27,5.0,1.0,0.128500001
1.4,1.4,27,5.0,1.0,0.251860001
1.6,1.4,27,5.0,1.0,0.416340001
1.8,1.4,27,5.0,1.0,0.621940001
0.0,1.6,27,5.0,1.0,1.61e-09
0.2,1.6,27,5.0,1.0,1.61e-09
0.4,1.6,27,5.0,1.0,1.61e-09
0.6,1.6,27,5.0,1.0,1.61e-09
0.8,1.6,27,5.0,1.0,0.00516000161
1.0,1.6,27,5.0,1.0,0.0464400016
1.2,1.6,27,5.0,1.0,0.129000002
1.4,1.6,27,5.0,1.0,0.252840002
1.6,1.6,27,5.0,1.0,0.417960002
1.8,1.6,27,5.0,1.0,0.624360002
0.0,1.8,27,5.0,1.0,1.81e-09
0.2,1.8,27,5.0,1.0,1.81e-09
0.4,1.8,27,5.0,1.0,1.81e-09
0.6,1.8,27,5.0,1.0,1.81e-09
0.8,1.8,27,5.0,1.0,0.00518000181
1.0,1.8,27,5.0,1.0,0.0466200018
1.2,1.8,27,5.0,1.0,0.129500002
1.4,1.8,27,5.0,1.0,0.25382000200000004
1.6,1.8,27,5.0,1.0,0.419580002
1.8,1.8,27,5.0,1.0,0.626780002
0.0,0.0,27,10.0,0.18,1e-11
0.2,0.0,27,10.0,0.18,-0.0
0.4,0.0,27,10.0,0.18,-0.0
0.6,0.0,27,10.0,0.18,-0.0
0.8,0.0,27,10.0,0.18,-0.0
1.0,0.0,27,10.0,0.18,-0.0
1.2,0.0,27,10.0,0.18,-0.0
1.4,0.0,27,10.0,0.18,-0.0
1.6,0.0,27,10.0,0.18,-0.0
1.8,0.0,27,10.0,0.18,-0.0
0.0,0.2,27,10.0,0.18,2.1e-10
0.2,0.2,27,10.0,0.18,2.1e-10
0.4,0.2,27,10.0,0.18,2.1e-10
0.6,0.2,27,10.0,0.18,2.1e-10
0.8,0.2,27,10.0,0.18,0.055777778
1.0,0.2,27,10.0,0.18,0.446222222
1.2,0.2,27,10.0,0.18,0.892444445
1.4,0.2,27,10.0,0.18,1.33866667
1.6,0.2,27,10.0,0.18,1.78488889
1.8,0.2,27,10.0,0.18,2.23111111
0.0,0.4,27,10.0,0.18,4.1000000000000003e-10
0.2,0.4,27,10.0,0.18,4.1000000000000003e-10
0.4,0.4,27,10.0,0.18,4.1000000000000003e-10
0.6,0.4,27,10.0,0.18,4.1000000000000003e-10
0.8,0.4,27,10.0,0.18,0.0560000004
1.0,0.4,27,10.0,0.18,0.504
1.2,0.4,27,10.0,0.18,1.3439999999999999
1.4,0.4,27,10.0,0.18,2.2399999999999998
1.6,0.4,27,10.0,0.18,3.136
1.8,0.4,27,10.0,0.18,4.032
0.0,0.6,27,10.0,0.18,6.100000000000001e-10
0.2,0.6,27,10.0,0.18,6.100000000000001e-10
0.4,0.6,27,10.0,0.18,6.100000000000001e-10
0.6,0.6,27,10.0,0.18,6.100000000000001e-10
0.8,0.6,27,10.0,0.18,0.0562222228
1.0,0.6,27,10.0,0.18,0.5060000010000001
1.2,0.6,27,10.0,0.18,1.40555556
1.4,0.6,27,10.0,0.18,2.69866667
1.6,0.6,27,10.0,0.18,4.048
1.8,0.6,27,10.0,0.18,5.39733333
0.0,0.8,27,10.0,0.18,8.1e-10
0.2,0.8,27,10.0,0.18,8.1e-10
0.4,0.8,27,10.0,0.18,8.1e-10
0.6,0.8,27,10.0,0.18,8.1e-10
0.8,0.8,27,10.0,0.18,0.0564444453
1.0,0.8,27,10.0,0.18,0.508000001
1.2,0.8,27,10.0,0.18,1.41111111
1.4,0.8,27,10.0,0.18,2.76577778
1.6,0.8,27,10.0,0.18,4.515555559999999
1.8,0.8,27,10.0,0.18,6.321777780000001
0.0,1.0,27,10.0,0.18,1.01e-09
0.2,1.0,27,10.0,0.18,1.01e-09
0.4,1.0,27,10.0,0.18,1.01e-09
0.6,1.0,27,10.0,0.18,1.01e-09
0.8,1.0,27,10.0,0.18,0.0566666677
1.0,1.0,27,10.0,0.18,0.510000001
1.2,1.0,27,10.0,0.18,1.41666667
1.4,1.0,27,10.0,0.18,2.77666667
1.6,1.0,27,10.0,0.18,4.590000000000001
1.8,1.0,27,10.0,0.18,6.8
0.0,1.2,27,10.0,0.18,1.2100000000000002e-09
0.2,1.2,27,10.0,0.18,1.2100000000000002e-09
0.4,1.2,27,10.0,0.18,1.2100000000000002e-09
0.6,1.2,27,10.0,0.18,1.2100000000000002e-09
0.8,1.2,27,10.0,0.18,0.0568888901
1.0,1.2,27,10.0,0.18,0.512000001
1.2,1.2,27,10.0,0.18,1.42222222
1.4,1.2,27,10.0,0.18,2.78755556
1.6,1.2,27,10.0,0.18,4.6080000000000005
1.8,1.2,27,10.0,0.18,6.88355556
0.0,1.4,27,10.0,0.18,1.41e-09
0.2,1.4,27,10.0,0.18,1.41e-09
0.4,1.4,27,10.0,0.18,1.41e-09
0.6,1.4,27,10.0,0.18,1.41e-09
0.8,1.4,27,10.0,0.18,0.0571111125
1.0,1.4,27,10.0,0.18,0.514000001
1.2,1.4,27,10.0,0.18,1.42777778
1.4,1.4,27,10.0,0.18,2.7984444500000003
1.6,1.4,27,10.0,0.18,4.626
1.8,1.4,27,10.0,0.18,6.91044445
0.0,1.6,27,10.0,0.18,1.61e-09
0.2,1.6,27,10.0,0.18,1.61e-09
0.4,1.6,27,10.0,0.18,1.61e-09
0.6,1.6,27,10.0,0.18,1.61e-09
0.8,1.6,27,10.0,0.18,0.0573333349
1.0,1.6,27,10.0,0.18,0.516000002
1.2,1.6,27,10.0,0.18,1.43333333
1.4,1.6,27,10.0,0.18,2.8093333300000003
1.6,1.6,27,10.0,0.18,4.644
1.8,1.6,27,10.0,0.18,6.9373333299999995
0.0,1.8,27,10.0,0.18,1.81e-09
0.2,1.8,27,10.0,0.18,1.81e-09
0.4,1.8,27,10.0,0.18,1.81e-09
0.6,1.8,27,10.0,0.18,1.81e-09
0.8,1.8,27,10.0,0.18,0.0575555574
1.0,1.8,27,10.0,0.18,0.518000002
1.2,1.8,27,10.0,0.18,1.43888889
1.4,1.8,27,10.0,0.18,2.82022222
1.6,1.8,27,10.0,0.18,4.662
1.8,1.8,27,10.0,0.18,6.96422222
0.0,0.0,27,10.0,0.5,1e-11
0.2,0.0,27,10.0,0.5,-0.0
0.4,0.0,27,10.0,0.5,-0.0
0.6,0.0,27,10.0,0.5,-0.0
0.8,0.0,27,10.0,0.5,-0.0
1.0,0.0,27,10.0,0.5,-0.0
1.2,0.0,27,10.0,0.5,-0.0
1.4,0.0,27,10.0,0.5,-0.0
1.6,0.0,27,10.0,0.5,-0.0
1.8,0.0,27,10.0,0.5,-0.0
0.0,0.2,27,10.0,0.5,2.1e-10
0.2,0.2,27,10.0,0.5,2.1e-10
0.4,0.2,27,10.0,0.5,2.1e-10
0.6,0.2,27,10.0,0.5,2.1e-10
0.8,0.2,27,10.0,0.5,0.0200800002
1.0,0.2,27,10.0,0.5,0.16064
1.2,0.2,27,10.0,0.5,0.32128
1.4,0.2,27,10.0,0.5,0.48192
1.6,0.2,27,10.0,0.5,0.64256
1.8,0.2,27,10.0,0.5,0.8032
0.0,0.4,27,10.0,0.5,4.1000000000000003e-10
0.2,0.4,27,10.0,0.5,4.1000000000000003e-10
0.4,0.4,27,10.0,0.5,4.1000000000000003e-10
0.6,0.4,27,10.0,0.5,4.1000000000000003e-10
0.8,0.4,27,10.0,0.5,0.0201600004
1.0,0.4,27,10.0,0.5,0.18144
1.2,0.4,27,10.0,0.5,0.48384
1.4,0.4,27,10.0,0.5,0.8064
1.6,0.4,27,10.0,0.5,1.12896
1.8,0.4,27,10.0,0.5,1.45152
0.0,0.6,27,10.0,0.5,6.100000000000001e-10
0.2,0.6,27,10.0,0.5,6.100000000000001e-10
0.4,0.6,27,10.0,0.5,6.100000000000001e-10
0.6,0.6,27,10.0,0.5,6.100000000000001e-10
0.8,0.6,27,10.0,0.5,0.0202400006
1.0,0.6,27,10.0,0.5,0.182160001
1.2,0.6,27,10.0,0.5,0.5060000010000001
1.4,0.6,27,10.0,0.5,0.971520001
